,date,close,high,low,open,volume,ticker,daily_return_pct,intraday_return_pct,7day_ma,30day_ma,day_of_week
29,2025-04-25,65.31999969482422,65.98999786376953,64.93000030517578,65.87000274658203,5021700,CVS,-0.009101918852961188,-0.8349825851287853,65.88841138567243,66.60282986958822,Friday
30,2025-04-25,138.72999572753906,139.0500030517578,137.25,138.3300018310547,6876200,CVX,-0.0024448952237918764,0.28915917818962794,136.96285574776786,150.8593322753906,Friday
31,2025-04-25,459.29998779296875,465.9599914550781,457.3399963378906,464.1499938964844,983400,DE,-0.011216167279764377,-1.0449221517381475,454.422860281808,461.24220072428386,Friday
32,2025-04-25,197.13999938964844,198.27999877929688,193.9499969482422,196.64999389648438,2608700,DHR,0.0032569943493558906,0.24917645988944145,192.06714521135603,198.3520263671875,Friday
33,2025-04-25,90.27999877929688,90.33999633789062,89.06999969482422,90.06999969482422,7747900,DIS,0.002999629337390397,0.2331509772223566,86.46428462437221,92.17266642252604,Friday
34,2025-04-25,119.8499984741211,121.2699966430664,119.41999816894531,120.7699966430664,2717200,DUK,-0.007042241057268472,-0.7617770924216806,120.97428458077567,119.59599990844727,Friday
35,2025-04-25,105.27999877929688,105.97000122070312,104.5199966430664,104.62000274658203,2636100,EMR,0.0021893928687060082,0.6308507124718137,100.83571406773159,105.67966690063477,Friday
36,2025-04-25,211.55999755859375,213.6199951171875,208.02999877929688,213.17999267578125,1328100,FDX,-0.01914787350393976,-0.7599189290016065,208.72714233398438,224.6953338623047,Friday
37,2025-04-25,271.9700012207031,273.5199890136719,268.17999267578125,273.3299865722656,947600,GD,0.0009569385514038853,-0.4975617086941662,272.87142508370533,267.81652018229164,Friday
38,2025-04-25,198.42999267578125,199.99000549316406,197.25999450683594,198.6999969482422,4390600,GE,0.005166855755788902,-0.13588539336076025,188.7557111467634,192.92266540527345,Friday
39,2025-04-25,103.16999816894531,104.19999694824219,93.37000274658203,102.68000030517578,14208000,GILD,-0.028073512144105695,0.4772086699583229,104.9942855834961,107.4076670328776,Friday
40,2025-04-25,47.11000061035156,47.560001373291016,46.540000915527344,46.540000915527344,8104400,GM,0.004906133468344898,1.2247522209094914,45.45285742623465,46.77433331807455,Friday
41,2025-04-25,163.85000610351562,168.24000549316406,163.0,167.10000610351562,35105800,GOOG,0.014739610236079947,-1.9449430767744438,156.52285766601562,159.5413330078125,Friday
42,2025-04-25,161.9600067138672,166.10000610351562,161.0399932861328,165.07000732421875,55972600,GOOGL,0.016825765664927106,-1.8840494774093763,154.31714521135603,157.39300130208332,Friday
43,2025-04-25,544.8599853515625,549.0900268554688,541.219970703125,544.5999755859375,1612200,GS,-0.0009351628622609187,0.04774325693739783,521.3471330915179,530.056997680664,Friday
44,2025-04-25,357.5799865722656,359.0,354.739990234375,357.70001220703125,2810200,HD,-0.005728028006521058,-0.033554831051041734,353.7171412876674,355.41766560872395,Friday
45,2025-04-25,199.16000366210938,200.5800018310547,197.7899932861328,199.1999969482422,3639000,HON,-0.00787088665845681,-0.020076951177466076,197.09857177734375,203.32866668701172,Friday
46,2025-04-25,232.41000366210938,233.36000061035156,226.32000732421875,228.9499969482422,6690500,IBM,0.013430435644978145,1.51124994976496,237.3885716029576,241.17433268229166,Friday
47,2025-04-25,20.049999237060547,20.18000030517578,19.34000015258789,19.729999542236328,147414800,INTC,-0.06700793622124324,1.6218940813414122,19.805714198521205,21.761333211263022,Friday
48,2025-04-25,624.1199951171875,625.2100219726562,612.97998046875,616.0599975585938,1540600,INTU,0.015109831610557567,1.3083137341387208,594.4085780552456,595.5699625651042,Friday
49,2025-04-25,514.5900268554688,515.3599853515625,505.75,513.1799926757812,2016000,ISRG,0.012713325154152466,0.2747640593576953,488.82714407784596,491.4363301595052,Friday
50,2025-04-25,154.5800018310547,154.89999389648438,152.4499969482422,154.32000732421875,8643600,JNJ,-0.002259025761777278,0.1684775106896553,155.84857177734375,157.69500071207682,Friday
51,2025-04-25,243.5500030517578,245.6199951171875,241.75,244.64999389648438,8586800,JPM,-0.004455511529635636,-0.4496181778741379,236.46000235421317,235.52879486083984,Friday
52,2025-04-25,71.91000366210938,72.91999816894531,71.12999725341797,72.6500015258789,16313700,KO,-0.008411376298861906,-1.0185792817993735,72.72571454729352,70.84866663614909,Friday
53,2025-04-25,448.3999938964844,449.3500061035156,443.1000061035156,447.9200134277344,1865300,LIN,-0.002513747438171121,0.10715762956803852,449.24428013392856,452.0796630859375,Friday
54,2025-04-25,884.5399780273438,885.5800170898438,851.0700073242188,859.6599731445312,3396800,LLY,0.028857895062664563,2.8941681199607885,827.729997907366,803.5129964192708,Friday
55,2025-04-25,477.6400146484375,478.4599914550781,467.8999938964844,469.989990234375,1521200,LMT,0.023200053868778436,1.6276994346725513,467.0814208984375,457.02333068847656,Friday
56,2025-04-25,220.91000366210938,222.33999633789062,218.75999450683594,222.2100067138672,1493700,LOW,-0.005133976014324637,-0.5850335324600325,217.3468475341797,222.96062825520832,Friday
57,2025-04-25,533.47998046875,536.9199829101562,529.8800048828125,535.4600219726562,2006100,MA,-0.003697832560144665,-0.3697832560144635,523.7657209123884,525.6468332926432,Friday
58,2025-04-25,316.739990234375,321.7799987792969,315.0299987792969,316.5,2282900,MCD,0.0016443900185458826,0.0758262983807267,314.2342834472656,309.24066569010415,Friday
59,2025-04-25,65.58999633789062,65.9000015258789,64.61000061035156,65.88999938964844,6451400,MDLZ,0.001068371465364315,-0.4553089308495943,66.9057137625558,66.02462997436524,Friday
60,2025-04-25,84.16000366210938,84.66000366210938,83.5,84.41000366210938,5879600,MDT,-0.0016607281682122776,-0.29617342631655635,83.24000113351005,86.38223342895508,Friday
61,2025-04-25,75.19000244140625,75.55999755859375,74.38999938964844,75.30000305175781,3030300,MET,-0.008832034847807368,-0.1460831419567846,73.28999982561383,76.98533350626627,Friday
62,2025-04-25,547.27001953125,549.8599853515625,536.25,546.7999877929688,17071600,META,0.02648409353953518,0.0859604514949651,512.7742963518415,557.467333984375,Friday
63,2025-04-25,137.32000732421875,139.0,137.10000610351562,139.0,2141300,MMM,-0.011232700919834193,-1.2086278243030575,133.6214316231864,141.3500010172526,Friday
64,2025-04-25,58.2599983215332,58.93000030517578,57.95000076293945,58.75,5678300,MO,-0.007664806165164295,-0.83404541015625,58.2014285496303,57.456705983479814,Friday
65,2025-04-25,82.73999786376953,83.27999877929688,78.05999755859375,80.16999816894531,28376000,MRK,0.03632266606834267,3.205687605740441,78.94285583496094,85.0173334757487,Friday
66,2025-04-25,116.01000213623047,117.0999984741211,114.97000122070312,115.70999908447266,5013200,MS,0.0035467445287307164,0.25927150128036813,111.0914284842355,113.40433273315429,Friday
67,2025-04-25,391.8500061035156,392.1600036621094,384.6000061035156,387.0,18963600,MSFT,0.011748046614912688,1.2532315512960273,374.12428501674106,380.4026662190755,Friday
68,2025-04-25,66.08999633789062,66.87000274658203,65.36000061035156,66.66000366210938,9638700,NEE,-0.003918645700223822,-0.8550964490011742,66.13999829973493,68.55699971516927,Friday
69,2025-04-25,1101.530029296875,1106.800048828125,1091.0,1097.0400390625,3946400,NFLX,0.004248483594621044,0.40928225721023104,1030.1285661969866,957.6690002441406,Friday
70,2025-04-25,57.619998931884766,58.25,56.61000061035156,58.209999084472656,17137300,NKE,-0.014705892904982698,-1.0135718293547809,56.56857081821987,61.64866676330566,Friday
71,2025-04-25,945.260009765625,960.0,929.1699829101562,944.0,2886700,NOW,0.007127867275962485,0.13347561076536016,826.8814261300223,812.6186665852864,Friday
72,2025-04-25,111.01000213623047,111.91999816894531,105.7300033569336,106.8499984741211,250407100,NVDA,0.0430329965040126,3.893311859163874,103.13285718645368,109.46699981689453,Friday
73,2025-04-25,138.49000549316406,139.0,136.75999450683594,137.49000549316406,5471900,ORCL,0.007126834597316556,0.7273255946227448,130.83428301130022,139.2720069885254,Friday
74,2025-04-25,133.3800048828125,135.61000061035156,131.8000030517578,135.47000122070312,11538000,PEP,-0.014263489103571225,-1.5427742814334768,139.8671417236328,145.40733184814454,Friday
75,2025-04-25,22.920000076293945,23.110000610351562,22.479999542236328,22.770000457763672,35829000,PFE,0.006145714900285704,0.658759839765965,22.40571457999093,23.919333330790202,Friday
76,2025-04-25,161.02000427246094,161.8000030517578,157.77000427246094,159.8800048828125,12892800,PG,0.009339970567074474,0.7130343725496034,164.9774671282087,165.5593744913737,Friday
77,2025-04-25,112.77999877929688,112.87999725341797,106.55000305175781,108.05000305175781,103541400,PLTR,0.046390796591476935,4.377598883799488,98.95142800467355,90.18433278401693,Friday
78,2025-04-25,170.24000549316406,171.36000061035156,168.77999877929688,170.9600067138672,7755700,PM,0.0009995775952500452,-0.4211518439562176,165.48571559361048,156.7207524617513,Friday
79,2025-04-25,65.33999633789062,65.41999816894531,64.48500061035156,64.48500061035156,8680300,PYPL,0.008800366286343397,1.3258831037396515,62.21642739432199,64.81849975585938,Friday
