,date,close,high,low,open,volume,ticker,company_name,daily_return_pct,intraday_return_pct,7day_ma,30day_ma,day_of_week
15,2025-05-01,5101.43017578125,5159.919921875,4970.0,5002.27001953125,311600,BKNG,Booking Holdings,0.0004217047731445156,1.9823031516257903,4913.904296875,4646.147314453125,Thursday
16,2025-05-01,916.1400146484375,923.8800048828125,905.9099731445312,912.9600219726562,451700,BLK,BlackRock,0.002056313152419831,0.34831674982987293,911.5928606305804,906.6203369140625,Thursday
17,2025-05-01,49.61000061035156,50.18000030517578,48.689998626708984,49.56999969482422,17163100,BMY,Bristol Myers Squibb,-0.011752990908786232,0.08069581556104062,48.94428580147879,53.68454106648763,Thursday
18,2025-05-01,530.22998046875,533.27001953125,528.2999877929688,531.0,4693100,BRK-B,Berkshire Hathaway,-0.005663421530707868,-0.14501309439736348,531.2000034877232,523.6399983723958,Thursday
19,2025-05-01,68.13999938964844,68.9000015258789,67.88999938964844,68.20999908447266,9682300,C,Citigroup,-0.0035097670870049003,-0.10262380261511175,68.08142852783203,66.79700024922688,Thursday
20,2025-05-01,313.9599914550781,318.8900146484375,311.0199890136719,311.3800048828125,2961000,CAT,Caterpillar Inc.,0.015164751214185701,0.8285652680995363,306.6814226422991,308.6684326171875,Thursday
21,2025-05-01,383.0,392.57000732421875,382.6700134277344,388.29998779296875,1442800,CHTR,Charter Communications,-0.022610079321096377,-1.3649209270113505,369.22142246791293,356.49566345214845,Thursday
22,2025-05-01,90.69000244140625,91.91999816894531,90.43000030517578,91.16000366210938,4115600,CL,Colgate-Palmolive,-0.01627074476924284,-0.5155783258250141,92.38142939976284,92.22969868977864,Thursday
23,2025-05-01,33.81999969482422,34.22999954223633,33.66999816894531,33.849998474121094,20277700,CMCSA,Comcast,-0.011111142094681448,-0.08862269024859656,33.89857155936105,34.819613520304365,Thursday
24,2025-05-01,180.22000122070312,181.97000122070312,178.3300018310547,179.74000549316406,3232000,COF,Capital One,-0.00022186445884586625,0.26705002385087717,181.5614297049386,171.9550008138021,Thursday
25,2025-05-01,90.6500015258789,91.37999725341797,88.25,88.43000030517578,8027600,COP,ConocoPhillips,0.017167849328365792,2.5104616227997334,91.1471437726702,93.59266713460286,Thursday
26,2025-05-01,999.0399780273438,1006.3800048828125,985.0,990.0999755859375,1829900,COST,Costco,0.004565086000345664,0.9029393659075278,984.6085641043527,955.5159993489583,Thursday
27,2025-05-01,269.3299865722656,274.6000061035156,269.0,273.3999938964844,5208900,CRM,Salesforce,0.002307302061341998,-1.488664014293925,264.92428806849887,262.2319864908854,Thursday
28,2025-05-01,58.119998931884766,58.470001220703125,57.68000030517578,57.779998779296875,16420800,CSCO,Cisco,0.006755575831299154,0.588439182711987,56.9514285496303,57.79697774251302,Thursday
29,2025-05-01,69.44999694824219,72.51000213623047,69.2699966430664,72.5,20880100,CVS,CVS Health,0.04107327089451718,-4.206900761045258,66.13285609654018,66.63758811950683,Thursday
30,2025-05-01,136.25999450683594,137.9499969482422,135.1199951171875,135.4199981689453,10199800,CVX,Chevron Corporation,0.0014699173293462042,0.62028972769788,138.02857099260603,147.89666544596355,Thursday
31,2025-05-01,480.0199890136719,485.4700012207031,464.25,465.0,1855300,DE,John Deere,0.03550779088309408,3.230105164230511,463.52428763253346,459.5980702718099,Thursday
32,2025-05-01,196.7100067138672,200.32000732421875,196.27999877929688,198.3800048828125,3687500,DHR,Danaher Corporation,-0.013144007892038845,-0.8418177880032909,197.2614288330078,196.5449946085612,Thursday
33,2025-05-01,90.80999755859375,91.61000061035156,90.36000061035156,91.2699966430664,7790600,DIS,The Walt Disney Company,-0.0015393006525125097,-0.5039981389191839,90.09571402413505,91.02099965413412,Thursday
34,2025-05-01,121.33000183105469,122.37000274658203,120.68000030517578,121.80000305175781,2609900,DUK,Duke Energy,-0.005654768324818926,-0.3858794818776829,121.09856959751674,119.75333302815756,Thursday
35,2025-05-01,105.80999755859375,107.0199966430664,104.5199966430664,105.63999938964844,2687200,EMR,Emerson Electric,0.006659660776115128,0.1609221600979775,104.5585708618164,104.70466690063476,Thursday
36,2025-05-01,210.05999755859375,211.88999938964844,207.83999633789062,210.32000732421875,1368400,FDX,FedEx,-0.001283717349452651,-0.12362578764281898,211.432856968471,220.07266743977866,Thursday
37,2025-05-01,271.510009765625,273.2799987792969,269.239990234375,271.510009765625,1319900,GD,General Dynamics,-0.0022416043014399367,0.0,271.0085710797991,268.8436665852865,Thursday
38,2025-05-01,203.61000061035156,205.24000549316406,200.86000061035156,202.25,4687600,GE,GE Aerospace,0.010270950645909327,0.6724354068487329,199.43285478864397,192.95633188883463,Thursday
39,2025-05-01,103.25,105.86000061035156,103.16000366210938,105.51000213623047,7270900,GILD,Gilead Sciences,-0.030880428827252393,-2.1419790450884846,105.14857046944755,106.7043332417806,Thursday
40,2025-05-01,45.04999923706055,46.540000915527344,44.720001220703125,46.5,15875500,GM,General Motors,-0.0041998769751745435,-3.1182812106224795,46.32857186453683,46.3966667175293,Thursday
41,2025-05-01,162.7899932861328,163.94000244140625,160.92999267578125,162.52000427246094,21904300,GOOG,Alphabet Inc.,0.011809272818025907,0.16612663461369642,161.5999995640346,159.04199930826823,Thursday
42,2025-05-01,161.3000030517578,161.9499969482422,158.91000366210938,160.4499969482422,30203200,GOOGL,Alphabet Inc.,0.0157430727453145,0.5297638639343939,159.63714599609375,156.94400177001953,Thursday
43,2025-05-01,553.8300170898438,558.3499755859375,545.5,548.0999755859375,2583000,GS,Goldman Sachs,0.011469325973667122,1.0454372850100278,545.1771414620536,529.884662882487,Thursday
44,2025-05-01,358.29998779296875,362.8800048828125,357.7200012207031,360.30999755859375,3210100,HD,Home Depot,-0.006075071432586565,-0.5578556740708066,358.3357151576451,356.2936645507813,Thursday
45,2025-05-01,210.74000549316406,211.52999877929688,209.77000427246094,210.39999389648438,3591600,HON,Honeywell,0.0011401686136061073,0.16160247459273755,204.3714316231864,203.16566721598306,Thursday
46,2025-05-01,239.66000366210938,242.3699951171875,237.9499969482422,241.44000244140625,4243300,IBM,IBM,-0.008932278540597971,-0.7372426943744971,237.75000217982702,239.72333323160808,Thursday
47,2025-05-01,19.979999542236328,20.649999618530273,19.940000534057617,20.219999313354492,72607500,INTC,Intel,-0.005970190893330951,-1.186942528527456,20.437142780848912,21.13299986521403,Thursday
48,2025-05-01,623.1900024414062,635.1799926757812,622.4199829101562,624.5,1449900,INTU,Intuit,-0.006820992974249762,-0.20976742331365092,618.1485682896206,598.6759582519531,Thursday
49,2025-05-01,517.1799926757812,524.4400024414062,512.6699829101562,518.1199951171875,1673400,ISRG,Intuitive Surgical,0.0026754651327491885,-0.1814256253888912,510.36143275669644,495.19066365559894,Thursday
50,2025-05-01,154.4600067138672,155.08999633789062,153.36000061035156,155.0,7325800,JNJ,Johnson & Johnson,-0.011835396798807296,-0.3483827652469758,155.2742876325335,156.6663345336914,Thursday
51,2025-05-01,246.88999938964844,248.4499969482422,242.1699981689453,242.83999633789062,8689600,JPM,JPMorgan Chase,0.009279716776110059,1.6677660652418176,244.05999973842077,237.01737060546876,Thursday
52,2025-05-01,71.29000091552734,72.04000091552734,71.2300033569336,72.0,18034200,KO,The Coca-Cola Company,-0.017367361588276897,-0.9861098395453559,72.2442866734096,71.18333333333334,Thursday
53,2025-05-01,448.04998779296875,450.6099853515625,433.1499938964844,437.44000244140625,2540400,LIN,Linde plc,-0.011429126641650411,2.4254721315716146,449.4285670689174,450.8659962972005,Thursday
54,2025-05-01,794.0999755859375,850.9299926757812,792.0700073242188,844.0,12601100,LLY,Eli Lilly and Company,-0.1166361145751299,-5.91232516754295,861.3185599190848,808.7723286946615,Thursday
55,2025-05-01,477.7200012207031,479.45001220703125,473.0,476.0,986400,LMT,Lockheed Martin,-6.279179340007435e-05,0.3613447942653624,473.66285923549106,458.1576649983724,Thursday
56,2025-05-01,222.32000732421875,225.5399932861328,221.19000244140625,223.49000549316406,2067800,LOW,Lowe's,-0.00554656578957069,-0.5235125241343732,221.57428632463728,222.8362263997396,Thursday
57,2025-05-01,546.6300048828125,552.8300170898438,539.72998046875,550.0,2839900,MA,Mastercard,-0.0026091900196171247,-0.6127263849431819,538.2585710797991,527.190717569987,Thursday
58,2025-05-01,313.6400146484375,319.25,311.6000061035156,313.1499938964844,5186900,MCD,McDonald's,-0.01880174992273942,0.15648116286251867,316.57714407784596,310.9166656494141,Thursday
59,2025-05-01,67.87000274658203,68.20999908447266,66.9000015258789,67.20999908447266,9414200,MDLZ,Mondelēz International,-0.003816153197083727,0.9820021888110008,66.46285574776786,66.3743288675944,Thursday
60,2025-05-01,83.55999755859375,84.4800033569336,82.94999694824219,84.19999694824219,6015000,MDT,Medtronic,-0.014157675169804929,-0.7600943145423695,84.16714368547711,85.3613899230957,Thursday
61,2025-05-01,75.7699966430664,77.25,74.7699966430664,76.36000061035156,3267100,MET,MetLife,0.0053070702123931834,-0.7726610300801566,75.5414287022182,76.19433339436848,Thursday
62,2025-05-01,572.2100219726562,592.9500122070312,570.5,592.0800170898438,31159000,META,Meta Platforms,0.042276907054018764,-3.355964488524931,546.5828683035714,552.349668375651,Thursday
63,2025-05-01,137.89999389648438,140.25,137.6699981689453,138.27999877929688,2236300,MMM,3M,-0.007270964934115165,-0.2748082775289942,137.91142926897322,139.52900034586588,Thursday
64,2025-05-01,59.310001373291016,59.560001373291016,58.61000061035156,58.91999816894531,9436800,MO,Altria,0.002704984670915067,0.6619199193242004,58.70714296613421,57.63877016703288,Thursday
65,2025-05-01,83.26000213623047,84.58000183105469,83.16999816894531,84.51000213623047,10036400,MRK,Merck & Co.,-0.022769892975351147,-1.4791148602564166,82.52571323939732,83.65300013224284,Thursday
66,2025-05-01,116.76000213623047,117.81999969482422,114.66999816894531,115.54000091552734,7743600,MS,Morgan Stanley,0.011609807559723961,1.0559124208377688,114.79364449637276,112.33047027587891,Thursday
67,2025-05-01,425.3999938964844,436.989990234375,424.8999938964844,431.1099853515625,58938100,MSFT,Microsoft,0.07625356318928223,-1.3244860126405398,394.2000034877232,382.31133321126305,Thursday
68,2025-05-01,66.05000305175781,67.62999725341797,65.94000244140625,67.48999786376953,11487900,NEE,NextEra Energy,-0.012410200893328227,-2.133641810032931,66.58285631452289,67.87399978637696,Thursday
69,2025-05-01,1133.469970703125,1142.4200439453125,1111.8299560546875,1122.52001953125,3499500,NFLX,"Netflix, Inc.",0.0015463189174904635,0.9754793661896167,1107.028564453125,982.4596659342448,Thursday
70,2025-05-01,56.7599983215332,57.209999084472656,56.2599983215332,56.68000030517578,10527000,NKE,"Nike, Inc.",0.0063829217360766854,0.1411397599271304,57.357142857142854,59.52700030008952,Thursday
71,2025-05-01,957.9500122070312,978.6199951171875,957.52001953125,973.8599853515625,1807700,NOW,ServiceNow,0.0030785043207324225,-1.6337023169493678,927.1085728236607,827.0136657714844,Thursday
72,2025-05-01,111.61000061035156,114.94000244140625,111.30000305175781,113.08000183105469,236121500,NVDA,Nvidia,0.02469704816955476,-1.299965685267105,108.3471429007394,108.27133331298828,Thursday
73,2025-05-01,145.49000549316406,148.63999938964844,145.33999633789062,146.55999755859375,11525800,ORCL,Oracle Corporation,0.033897130692741584,-0.7300710175038803,139.2199990408761,138.07621231079102,Thursday
74,2025-05-01,133.5500030517578,134.80999755859375,133.24000549316406,134.47000122070312,6807000,PEP,PepsiCo,-0.014972700633434477,-0.6841661044052023,135.4499991280692,143.41299845377605,Thursday
75,2025-05-01,23.93000030517578,24.329999923706055,23.799999237060547,24.299999237060547,46891700,PFE,Pfizer,-0.01966405347139799,-1.5226293971255391,23.324285779680526,23.615666770935057,Thursday
76,2025-05-01,159.97999572753906,161.35000610351562,159.0500030517578,160.66000366210938,6792800,PG,Procter & Gamble,-0.01593166931163592,-0.4232590060189872,161.84857177734375,164.78688405354816,Thursday
77,2025-05-01,116.19999694824219,120.19000244140625,116.0,120.04000091552734,90677600,PLTR,Palantir Technologies,-0.01891257554028014,-3.198936969341897,112.39285714285714,94.24399973551432,Thursday
78,2025-05-01,170.0500030517578,171.07000732421875,168.88999938964844,169.58999633789062,4885900,PM,Philip Morris International,-0.007644710282024958,0.27124637289965586,169.894287109375,159.0709996541341,Thursday
79,2025-05-01,65.41000366210938,66.12000274658203,64.8499984741211,65.62000274658203,10073000,PYPL,PayPal,-0.0065308733246965955,-0.3200229742196933,65.00999886648995,64.31916656494141,Thursday
80,2025-05-01,135.2100067138672,138.9600067138672,134.8699951171875,138.7899932861328,22836600,QCOM,Qualcomm,-0.08924962549366744,-2.579427008750579,144.91428920200892,144.75966822306316,Thursday
81,2025-05-01,127.41000366210938,128.08999633789062,125.43000030517578,126.4000015258789,4820900,RTX,RTX Corporation,0.010148310763217205,0.7990523133211219,124.50571550641742,127.72266642252605,Thursday
82,2025-05-01,82.01000213623047,82.70999908447266,80.2699966430664,80.70999908447266,18326700,SBUX,Starbucks,0.024484684693957925,1.6107087925960748,83.0414287022182,88.07233352661133,Thursday
83,2025-05-01,81.51000213623047,82.06999969482422,80.9800033569336,81.12999725341797,7997800,SCHW,Charles Schwab Corporation,0.001351358824196014,0.4683901093026237,80.21714346749442,77.29099960327149,Thursday
84,2025-05-01,91.45999908447266,92.44000244140625,90.75,92.44000244140625,5319700,SO,Southern Company,-0.0046795114597010246,-1.0601507259314233,91.16571371895927,90.26899998982748,Thursday
85,2025-05-01,158.8699951171875,160.85000610351562,157.0,158.22999572753906,1365700,SPG,Simon Property Group,0.009467468472150964,0.4044741243313129,156.8142852783203,156.1759989420573,Thursday
86,2025-05-01,27.639999389648438,27.780000686645508,27.270000457763672,27.5,37367600,T,AT&T,-0.002166114499581262,0.5090886896306818,27.347142900739396,27.146120452880858,Thursday
87,2025-05-01,95.97000122070312,97.52999877929688,95.55000305175781,97.11000061035156,5443700,TGT,Target Corporation,-0.007549077048366271,-1.1739258392373215,95.71285792759487,97.91033325195312,Thursday
88,2025-05-01,419.8900146484375,428.8699951171875,415.3800048828125,425.8599853515625,2771900,TMO,Thermo Fisher Scientific,-0.021235397089889307,-1.4018623276372344,425.7571454729353,458.0500010172526,Thursday
89,2025-05-01,247.0,247.10000610351562,242.39999389648438,245.27000427246094,3603400,TMUS,T-Mobile US,0.00020248249595367085,0.7053433756283044,246.65857151576452,256.4730005900065,Thursday
90,2025-05-01,280.5199890136719,290.8699951171875,279.80999755859375,280.010009765625,99659000,TSLA,"Tesla, Inc.",-0.005812356915055328,0.18212893477406028,276.54143197195873,260.0010014851888,Thursday
91,2025-05-01,158.25999450683594,162.07000732421875,158.05999755859375,160.83999633789062,6124900,TXN,Texas Instruments,-0.011184058174263267,-1.6040797623712029,158.84137398856026,162.17691853841146,Thursday
92,2025-05-01,400.67999267578125,411.989990234375,399.8599853515625,411.32000732421875,9316800,UNH,UnitedHealth Group,-0.02615207491196081,-2.586797252498009,416.028573172433,502.27533060709635,Thursday
93,2025-05-01,214.0800018310547,215.5,212.57000732421875,215.5,4458500,UNP,Union Pacific Corporation,-0.007326355393790118,-0.6589318649398203,215.0585697719029,223.071999613444,Thursday
94,2025-05-01,94.5999984741211,96.08999633789062,93.56999969482422,94.8499984741211,7501500,UPS,United Parcel Service,-0.007345273402106223,-0.2635740685522626,96.82285744803292,101.80733337402344,Thursday
95,2025-05-01,40.5,40.90999984741211,39.9900016784668,40.15999984741211,7192000,USB,U.S. Bancorp,0.003966282766656004,0.846613928983369,40.14285659790039,39.982829030354814,Thursday
96,2025-05-01,342.45001220703125,345.7200012207031,340.1199951171875,345.5799865722656,5849900,V,Visa Inc.,-0.008827750486161356,-0.905716328158909,338.89000156947543,335.4296641031901,Thursday
97,2025-05-01,43.29999923706055,43.83000183105469,43.2599983215332,43.77000045776367,18921900,VZ,Verizon,-0.01724925357562923,-1.073797614319556,42.87428610665457,43.316895167032875,Thursday
98,2025-05-01,71.80999755859375,72.47000122070312,70.43000030517578,70.76000213623047,19672500,WFC,Wells Fargo,0.011265954066985051,1.483882688897862,70.08285740443638,68.17866655985515,Thursday
99,2025-05-01,97.41000366210938,97.9000015258789,96.58999633789062,97.0199966430664,13171800,WMT,Walmart,0.0016452818725900542,0.40198622195153505,95.97285679408482,90.24783401489258,Thursday
100,2025-05-01,105.77999877929688,106.91999816894531,104.9800033569336,105.0999984741211,18610300,XOM,ExxonMobil,0.0014200656042717696,0.6470031541848391,107.56714194161552,109.59633305867513,Thursday
